date,,longitude,weather,light,visibility,fatalities,primary_cause,type,pilot_age,total_hours_model_flown,hours_model_flown_90_days,hours_flown_90_days,total_hours_flown,pilot_certification,engines,aircraft_make,aircraft_model,hours_airframe,remarks
1979-04-15,B,2,6,0,OS,EX,32,143,0,0,783,PRIVATE PILOT,1,PROPJT,200D,,PILOT TOUCHED DOWN ON WET RUNWAY WITH EXCESS SPEED. HYDROPLANED, OVERRAN THE RUNWAY
1979-07-04,B,4,5,0,FT,EX,39,60,7,13,70,PRIVATE PILOT,1,PIPER ,PA28140,2374,LANDED ON A 2200 FT STRIP. USED AIR SPEED 30 MPH TOO FAST. POSSIBLY HAD FUEL SELECTOR BETWEEN TANKS. ROUGH ENGINE.
1978-07-29,B,1,G10,0,32,CC,54,35,0,0,1374,PRIVATE PILOT,2,CESSNA,310B,,LEFT GEAR COLLAPSED DURING LANDING ROLL DUE TO FAILURE OF SHAFT ASSEMBLY, PART NUMBER 08940001 AT THE ROLL PIN.
1979-03-15,B,1,G10,0,32,AA,28,261,10,10,261,PRIVATE PILOT,1,CESSNA,150,2440,VEEREDOFF RUNWAY ON LANDING.FOUND NOSE GEAR STEERING ROD END BEARING BROKEN,RUSTED AND BINDING.
1979-11-24,B,1,G10,0,OS,EX,41,105,0,0,159,PRIVATE PILOT,1,PIPER ,PA28140,,PILOT LANDED LONG AND TOO FAST. WENT OFF END OF RUNWAY, HIT ROCKS. DAMAGED LANDING GEAR, PROP AND WING.
1979-11-24,B,1,G10,0,78,OC,55,200,0,0,2300,PRIVATE PILOT,1,BLANCA,1730A,,ON TAKEOFF EXHAUST PIPE CAME LOOSE MELTING IGNITION WIRE BUNDLE CAUSING ENGINE FAILURE. LANDED IN FIELD SAFELY.
1979-08-12,N,1,G10,0,32,CA,51,1305,46,46,1753,PRIVATE PILOT,1,CESSNA,182,5255,LEFT SPRING STEEL LANDING GEAR STRUT BROKE DURING LANDING ON SOD, PARALLEL TO RUNWAY.
1979-11-26,B,1,,0,73,SY,,0,0,0,,COMMERCIAL PILOT,1,CESSNA,T210G,,ROUGH ENGINE REPORTED. LANDED ON TAXIWAY. WEIGHT AND BALANCE PAPERS NOT IN AIRCRAFT. NOZZLES CLOGGED.
1979-11-26,B,1,10,0,GF,CA,41,1105,0,0,1806,PRIVATE PILOT,2,CESSNA,337G,,LANDED GEAR UP. WARNING HORN INOP. PILOT HEARD GEAR GO DOWN. NO BFR ON PILOT AND EXPIRED MEDICAL.
1979-11-26,N,1,,0,71,OC,29,50,0,0,1500,COMMERCIAL PILOT,2,CESSNA,414,,DURING CLIMB RIGHT ENGINE QUIT. THE LEFT INTAKE FLEXIBLE ELBOW HAD SLIPPED FROM INTAKE MANIFOLD, PN 642590.
1978-10-18,G,1,7,0,GP,CA,32,40,0,0,2000,PRIVATE PILOT,2,CESSNA,401,,PILOT RETRACTED GEAR PREMATURELY. DECIDED TO ABORT DUE TO ENGINE SURGING. NO TIME TO LOWER GEAR.
1979-11-27,B,1,,0,SO,JD,52,3000,0,0,5500,PRIVATE PILOT,1,CESSNA,210L,,PILOT HAND TURNED PROP, ENGINE STARTED, AIRCRAFT ROLLED INTO HANGAR DOOR, DAMAGING BOTH. MAGS LEFT ON.
1979-11-27,B,1,G10,0,SN,FX,44,600,0,0,2700,COMMERCIAL PILOT,1,PIPER ,PA12,,PILOT LANDED ON SNOW-COVERED RUNWAY, AIRCRAFT FLIPPED OVER.
1979-11-27,N,1,7,0,HO,JA,29,300,0,0,1600,COMMERCIAL PILOT,1,CESSNA,177,,DURING LOW LEVEL SURVEILLANCE FLIGHT, SHERIFF PILOT CAUSED NOSEWHEEL TO STRIKE POWERLINE DAMAGING WHEEL PANT.
1979-11-27,B,1,,0,SO,JJ,55,0,0,0,360,PRIVATE PILOT,1,BEECH ,B19,,PILOT HAND PROPPED AIRCRAFT, IT STARTED UP, RAN INTO PARKED CARS AND ANOTHER AIRPLANE, N51950.
1979-07-22,F,1,7,0,TO,JJ,21,4,3,380,569,COMM PILOT FLIGHT IN,1,PIPER ,PA32RT300T,130,PILOT ABORTED TAKE OFF AND RAN OFF END OF RUNWAY. PILOT STATED HE COULD NOT ROTATE.NO MALFUNCTION FOUND.
1978-02-02,N,2,G10,0,29,SY,30,75,0,0,2750,COMMERCIAL PILOT,1,CESSNA,210L,,PILOT UNABLE TO EXTEND GEAR BECAUSE OF WATER IN THE HYDRAULIC SYSTEM. ICE HAD FORMED IN FLIGHT.
1979-11-27,B,1,G10,0,GN,CA,58,475,0,0,1836,COMMERCIAL PILOT,1,BEECH ,3533,,PILOT FAILED TO LOWER GEAR BEFORE LANDING,WARNING HORN DID NOT OPERATE.
1979-12-27,B,1,,0,MO,MB,30,30,0,0,940,COMM PILOT FLIGHT IN,1,CESSNA,177,,ENGINE CAUGHT FIRE DURING START. CAUSED BY OVERPRIMING.
1979-11-25,B,2,LS1,2,IP,IB,67,4750,0,0,9000,PRIVATE PILOT,1,BEECH ,V35BTC,1960,LOST CONTROL OF AIRPLANE ON ILS APPROACH. LOW CEILING AND VISIBILITY, TURBULENCE AND RAIN EXISTED IN AREA.
1979-12-06,N,1,G10,0,TP,PF,52,1811,27,43,2505,COMM PILOT FLIGHT IN,1,BEECH ,K35,2657,WHILE TAXIING BEHIND JET, AIRCRAFT LIFTED BY JET BLAST, HIT WING TIP. GROUND CONTROL FAILED TO CLARIFY SITUATION.
1979-04-07,B,1,G10,0,UN,JJ,38,10,0,0,292,PRIVATE PILOT,1,CESSNA,2105,,PILOT LEFT HIS AIRPLANE, UNATTENDED, NOT CHOCKED, WITH THE ENGINE RUNNING. IT MOVED INTO A FUEL PUMP
1979-01-12,B,4,10,0,CE,IA,54,79,12,12,474,PRIVATE PILOT,1,PIPER ,J5A,1899,PILOT FAILED TO CLEAR ENGINE IN GLIDE. ENGINE FAILED TO RESPOND ON TOUCH AND GO
1978-09-04,B,1,,0,71,NA,41,2000,0,0,5100,PRIVATE PILOT,2,BEECH ,95C55,,FORCED LANDING AFTER ENGINE VIBRATED. COWL FLAP HAD SEPARATED AIRCRAFT.
1978-10-07,B,1,,0,PF,OC,44,40,0,0,215,PRIVATE PILOT,1,CESSNA,R172K,,PILOT LANDED WITH ENGINE SPUTTERING. ENGINE QUIT AFTER LANDING. OUT OF FUEL.
1978-04-18,X,1,,0,PS,BX,24,279,0,0,472,COMMERCIAL PILOT,1,CESSNA,152,,STUDENT WITH INSTRUCTOR SIMULATED A FORCED LANDING AND STRUCK GROUND OFF AIRPORT.
1978-10-03,B,1,8,0,GF,CC,62,1200,0,0,2015,PRIVATE PILOT,1,CONAER,LA4200,,NOSE AND LEFT MAIN GEAR COLLAPSED AFTER LANDING. THEY HAD NOT BEEN LOCKED DOWN, HYDRAULIC SWITCH WAS OFF.
1979-11-20,B,1,G10,0,LO,BX,36,947,0,0,2217,COMMERCIAL PILOT,0,CAMRON,N77,,WHILE MAKING HIGH WIND LANDING, BALLOON WAS DAMAGED. ONE PASSENGER WAS INJURED.
1978-02-11,B,1,G10,0,GC,AA,29,150,0,0,2400,COMM PILOT FLIGHT IN,1,PIPER ,J3,,PILOT LOST DIRECTIONAL CONTROL AFTER TOUCHDOWN.
1979-07-28,B,1,G10,0,PS,QA,46,84,9,16,135,PRIVATE PILOT,1,UNIVAR,415CD,2360,PASSENGER JUMPED OFF FRONT OF WING INTO IDLING PROPELLOR. FACTOR, PILOT SUPERVISION OF FLIGHT.
1979-04-05,B,2,10,0,LO,BX,36,54,13,34,196,PRIVATE PILOT,1,PIPER ,PA28140,2142,PRACTICING NIGHT LANDINGS. MADE HARD LANDING. NOSE WHEEL COLLAPSED..
1979-04-11,B,2,5,0,PF,JA,46,150,0,0,275,PRIVATE PILOT,1,CESSNA,150,4250,PILOT ON NIGHT PLEASURE FLIGHT BECAME LOST AND RAN OUT OF FUEL. AIRCRAFT HIT POWERLINES ON LANDING.
1979-11-18,N,1,,0,29,CC,47,60,0,0,1860,COMMERCIAL PILOT,1,CESSNA,R182,48,RIGHT MAIN GEAR COLLAPSED DURING TAKEOFF ROLL. POWER PACK MALFUNCTIONED.
1979-12-19,B,1,G10,0,UT,JA,28,5,4,112,614,PRIVATE PILOT,1,PIPER ,PA28161,340,LANDED ON CLOSED AIRPORT BY MISTAKE. UNABLE TO GO AROUND DUE TO WIRES ACROSS RUNWAY. HIT POWER POLE ON RUNWAY.
1978-03-23,B,,,0,29,  ,50,800,0,0,2000,PRIVATE PILOT,1,CESSNA,210F,,PILOT UNABLE EXTEND GEAR BY NORMAL OR EMERGENCY MEANS. ENGINE PUMP REGULATOR WAS STUCK OPEN. EMERGENCY SYSTEM OK
1979-11-18,X,1,,0,HO,JA,46,90,0,0,90,COMMERCIAL PILOT,0,RAVEN ,RX6,,BALLOON SKIRT STRUCK POWERLINES DURING APPROACH TO LANDING. INSTRUCTOR THOUGHT STUDENT SAW LINES.
1979-11-18,X,1,G10,0,32,CC,42,250,0,0,3800,COMM PILOT FLIGHT IN,2,CESSNA,310B,,ZK BANG HEARD WITH GEAR RETRACTION. NOSE GEAR WOULD NOT EXTEND FULLY. NOSE GEAR RETRACT TUBE BROKEN.
1979-08-04,B,1,5,0,GC,JJ,55,8,6,6,190,PRIVATE PILOT,1,PIPER ,PA28181,649,ATTEMPTED 180 DEGREE TURN TO LEAVE PARK AREA FOR FLT. SWUNG TOO WIDE. STRUCK PARKED ACFT.
1979-11-20,B,2,,0,HO,JJ,49,2300,0,0,12200,AIRLINE TRANSPORT,2,PIPER ,PA60601P,,NOSE WHEEL STRUCK DEER DURING TAKEOFF, BREAKING RETRACTION DRAG LINK ON NOSE GEAR.
1978-07-09,X,1,,0,GN,CA,38,20,0,0,60,STUDENT,1,UNIVAC,GC1B,,PILOT FAILED TO EXTEND THE LANDING GEAR BEFORE TOUCHDOWN. NO GEAR MALFUNCTION FOUND.
1979-11-24,B,1,7,0,IO,AB,32,70,6,6,70,PRIVATE PILOT,0,SCWZER,SGS233A,217,PILOT DRAGGED A WING ON AN OFF-AIRPORT LANDING. PILOT CLAIMS POSSIBLE BIRD STRIKE.
1979-11-16,Q,1,G10,0,72,PM,51,50,0,0,300,PRIVATE PILOT,1,CESSNA,182,,FLUTTERING NOISE IN ENGINE FOLLOWED BY OIL PRESSURE DROP. PROP SHAFT SEAL UNSEATED AND OIL LOST.
1979-09-10,X,1,G10,0,GC,AA,30,24,23,23,24,STUDENT,1,CESSNA,152,1333,STUDENT PILOT LOST DIRECTIONAL CONTROL ON TAKEOFF.
1979-11-16,F,2,10,0,IA,JG,48,465,0,0,1714,COMMERCIAL PILOT,1,CESSNA,P210N,,WHILE ATTEMPTING A NIGHT LANDING WITH ONE SIDE OF RUNWAY LIGHTS OUT, GEAR STRUCK VASI.
1978-04-07,B,1,G10,0,FA,JA,47,0,0,0,230,PRIVATE PILOT,1,CESSNA,120,,AIRCRAFT STRUCK POWERLINES ON FINAL APPROACH.
1979-12-20,X,1,10,0,GC,AA,62,50,0,0,120,PRIVATE PILOT,1,PIPER ,PA38112,,PILOT TAXIED TOO FAST TO STOP AN END OF RUNWAY, RAN OFF RUNWAY.
1979-11-16,N,1,G10,0,HO,JJ,46,1100,0,0,8000,AIRLINE TRANSPORT,2,BEECH ,200BEECH,,STRUCK ONE OF THREE DOGS CROSSING RUNWAY.
1979-11-16,X,1,,0,FT,OC,32,13,0,0,13,STUDENT,1,GULSTM,AA1B,,AFTER BOUNCE ON LANDING,RPM DROPPED. FUEL SELECTOR ON EMPTY TANK. PILOT ONLY CHECKED GAUGES IN PREFLIGHT.
1979-03-03,B,1,10,0,HO,JJ,25,120,39,39,301,PRIVATE PILOT,1,CESSNA,182B,3877,PILOT STRUCK A PARKED AIRCRAFT WHILE TAXIING TO THE PARKING RAMP.
1979-11-16,B,2,10,0,OS,EX,49,100,0,0,250,PRIVATE PILOT,1,CESSNA,177RG,,LANDED LONG AND OVERRAN RUNWAY END STRIKING LIGHT. PILOT FAILED FIELD SOBRIETY TEST GIVEN BY SHERIFF.
1979-11-16,B,1,G10,0,71,OC,32,15,0,0,374,PRIVATE PILOT,1,PIPER ,PA28R200,,ROUGH RUNNING ENGINE PRECEDED STOPPAGE. INTAKE TUBE DISCONNECTED, HOLD DOWN STUD MISSING, THROUGH BOLT GONE.
1979-11-16,B,1,7,0,32,SY,70,3000,0,0,4000,COMMERCIAL PILOT,2,CESSNA,310G,,DURING RUN UP, LEFT MAIN COLLAPSED. ROLL PIN #NAS561P4 16, GONE FROM GEAR ATTACH SHAFT.
1979-11-16,B,2,G10,0,UT,JJ,40,71,0,0,556,PRIVATE PILOT,1,BLANCA,1730A,,PILOT TAXIED OFF RUNWAY AT NIGHT INTO DITCH. NO FLIGHT MANUAL OR CURRENT AIRWORTHINESS OR REGISTRATION ABOARD.
1979-05-23,X,1,G10,0,IO,BX,48,46,46,46,46,STUDENT,1,BEECH ,C23,3208,STUDENT PILOT BOUNCED AIRPLANE ON LANDING. AIRPLANE PORPOISED UNTIL NOSE GEAR SHEARED OFF.
1979-11-17,B,1,10,0,24,SY,,0,0,0,,PRIVATE PILOT,1,CESSNA,210,60,WHILE ON IFR FLIGHT PLAN, RADIO CONTACT WAS LOST. VFR LANDING MADE. BATTERY WAS DRY. NEW AIRPLANE.
1979-11-17,K,1,,0,80,SY,20,300,0,0,7000,AIRLINE TRANSPORT,1,DHAV,DHC2*,,PILOT REPORTED SMOKE IN COCKPIT. BENDIX E80 STARTER MOTOR RUNNING CONSTANTLY HEATING GREASE IN MOTOR.
1978-08-20,B,1,6,0,GN,CA,62,100,0,0,2400,PRIVATE PILOT,1,PIPER ,PA28R180,,AIRCRAFT WAS LANDED WITH GEAR UP.
1979-11-17,B,1,10,0,GN,CA,45,300,0,0,1000,COMMERCIAL PILOT,1,CESSNA,T210L,,PILOT'S ATTENTION DIVERTED DURING APPROACH. FORGOT TO LOWER GEAR. PROPS HIT GROUND, WENT AROUND. HORN INOP.
1979-11-04,B,1,G10,0,73,OC,38,116,10,10,237,PRIVATE PILOT,1,CESSNA,172H,1704,ENGINE FAILED DUE TO INSULATING MATERIAL IN CARBURETOR. MICE PROBLEM SUSPECTED.
1979-03-10,N,,3,0,32,DX,67,952,29,29,5612,PRIVATE PILOT,2,CESSNA,310,2883,NOSE GEAR FAILED TO LOCK DOWN.PILOT ELECTED TO LAND DEAD STICK.CRASH LANDED SHORT OF RUNWAY.PILOT INJURIES FATAL.
1978-05-18,B,1,,0,II,OC,45,20,0,0,600,COMM PILOT FLIGHT IN,1,CESSNA,182,,ON THIRD TOUCH AND GO ENGINE BACKFIRED AND QUIT. LANDED STRAIGHT AHEAD. PROBABLY WATER IN FUEL.
1979-03-29,B,3,1,0,72,OC,41,2200,225,225,11080,COMMERCIAL PILOT,1,CESSNA,207,2819,PILOT SAID HE USED UP MOST OF FUEL IN ONE TANK, THEN SWITCHED TO THE OTHER TANK.ABOUT TWO MINUTES LATER ENGINE QUIT
1979-11-17,B,2,G10,0,FA,JA,35,5,0,0,91,PRIVATE PILOT,1,CESSNA,182,,AIRCRAFT STRUCK TOP OF TREE AND POWERLINE WHILE MAKING MERCY LANDING APPROACH. NOT AIRPORT PILOT ANTICIPATED.
1979-07-07,B,2,G10,2,HG,JA,21,13,10,27,129,PRIVATE PILOT,1,CESSNA,172M,2660,PILOT MADE LOW PASSES OVER FRIENDS RESIDENCE. HIT TREES. CRASHED & BURNED . FACTORS: DARK NIGHT, ALCOHOL.
1979-11-17,B,1,G10,0,HO,JJ,27,56,0,0,79,PRIVATE PILOT,1,CESSNA,150M,,PILOT CLIMBED FOR TERRAIN CLEARANCE. PICKED UP ICE IN CLOUD. LANDED ON ROAD STRIKING SNOW MARKER.
1979-11-17,B,1,,0,GE,CA,35,12,0,0,700,PRIVATE PILOT,1,PIPER ,PA28R200,,LANDED GEAR UP AFTER ALTERNATOR FAILURE. PILOT DID NOT USE PROPER EMERGENCY PROCEDURES TO LOWER GEAR.
1978-03-23,X,1,G10,0,UT,CC,19,146,0,0,146,STUDENT,1,CESSNA,150F,,STUDENT LANDED ON A SOFT STRIP. THE NOSE GEAR COLLAPSED.
1979-11-15,N,1,8,0,24,CA,32,14,0,0,125,PRIVATE PILOT,1,PIPER ,PA28R180,,AFTER ALTERNATOR FAILURE, PILOT LOWERED GEAR MANUALLY. NOSE GEAR NOT EXTENDED.
1979-01-07,B,1,G10,0,GC,AA,42,300,15,30,340,PRIVATE PILOT,1,BLANCA,7EC,3377,LOST CONTROL ON LANDING ROLL,VEERED OFF RUNWAY APPLIED BRAKES,FLIPPED OVER.
1979-12-17,N,1,G10,0,LO,DX,33,523,25,26,6078,COMMERCIAL PILOT,2,BEECH ,9555,2688,MAIN CABIN DOOR CAME OPEN AFTER TAKEOFF. UNABLE TO CLOSE SAME. LANDED SHORT OF RUNWAY ON PRECAUTIONARY LANDING.
1979-05-07,B,1,,0,SP,QA,43,75,0,0,400,PRIVATE PILOT,1,MAULE ,M5235C,,PASSENGER DEPLANED, WALKED INTO IDLING PROPELLOR. PILOT AND PASSENGER HAD BEEN DRINKING ALCOHOL.
1978-09-13,T,1,G10,0,LO,BX,,4000,0,0,8000,COMMERCIAL PILOT,,DHAV,DHC2/,,HARD LANDING DAMAGE GEAR AND FLOAT.
1979-11-14,X,1,7,0,GC,FX,66,200,0,0,24000,COMM PILOT FLIGHT IN,1,UNIVAR,1082,,DURING TOUCH AND GO, LEFT BRAKES SEEMED TO MALFUNCTION, AIRCRAFT OVER-CONTROLLED TO RIGHT. BRAKES FOUND NORMAL.
1979-11-14,N,1,6,0,GN,CA,61,150,0,0,30000,AIRLINE TRANSPORT,2,CESSNA,310P,,PILOT FAILED TO LOWER GEAR BEFORE LANDING.
1979-05-04,B,4,G10,0,US,DX,39,100,7,15,1026,COMM PILOT FLIGHT IN,1,PIPER ,PA32260,2501,PILOT LANDED AT DUSK. DID NOT KNOW THE FIRST 2000 FEET WERE UNUSABLE. MARKINGS ON RUNWAY NOT VISIBLE AT DUSK.
1979-11-14,N,2,,0,32,SY,52,2000,0,0,7000,PRIVATE PILOT,2,BEECH ,6588,,UNABLE TO GET A DOWN LOCK INDICATION ON RIGHT MAIN GEAR. DOWN LOCK MICRO SWITCH ON RIGHT DRAG LINK THE CAUSE.
1979-05-15,N,1,G10,0,LO,BX,55,18,14,14,18,STUDENT,1,CESSNA,150J,6940,STUDENT PILOT MADE HARD LANDING - AIRCRAFT BOUNCED AND COLLAPSED NOSE GEAR.
1978-12-24,N,1,LS1,0,BS,JI,42,469,0,0,8915,AIRLINE TRANSPORT,2,GULSTM,G159,,JUST AFTER ROTATION FLIGHT FLEW THROUGH A LARGE FLOCK OF SEA GULLS, HITTING SECERAL.FLIGHT CONTINUED TO DESTINATION
1978-06-08,B,1,6,0,GN,CA,38,250,0,0,500,PRIVATE PILOT,1,PIPER ,PA24250,,PILOT FORGOT TO EXTEND LANDING GEAR. WARNING HORN INOPERATIVE.
1979-11-14,X,1,G10,0,LO,BX,29,62,0,0,64,STUDENT,1,CESSNA,152,,DURING LANDING, STUDENT BALLOONED AIRCRAFT, STRUCK NOSE GEAR HARD, VEERED OFF RUNWAY. DAMAGED NOSE, PROP, WING.
1979-11-14,B,1,10,0,LO,BX,38,2,0,0,53,PRIVATE PILOT,1,GULSTM,AA5A,,AIRCRAFT PORPOISED DURING LANDING, HIT HARD ON NOSE GEAR, DAMAGED IT AND PROP.
1978-10-14,S,4,G10,0,GN,CA,38,0,0,0,1000,COMMERCIAL PILOT,1,CESSNA,180,,PILOT FAILED TO EXTEND THE WHEELS ON AMPHIBIOUS FLOAT PLANE BEFORE LANDING ON AIRPORT RUNWAY.
1979-11-14,B,2,G10,0,LO,BX,35,25,0,0,160,PRIVATE PILOT,1,CESSNA,172,,AIRCRAFT LANDED HARD ON NOSE WHEEL, BLEW THE TIRE, COLLAPSED STRUT, DAMAGED PROP AND NOSE WHEEL HOUSING.
1979-12-06,B,1,G10,1,72,JA,27,52,50,50,1500,COMM PILOT FLIGHT IN,1,PIPER ,PA24260,2800,WITNESSES HEARD ENGINE CUTTING OUT ON LOW FINAL. AIRPLANE HIT WIRES, CRASHED INVERTED SHORT OF RUNWAY.
1979-11-15,X,1,7,0,TO,JJ,22,37,0,0,37,STUDENT,1,BEECH ,F33,,STUDENT ABORTED TAKEOFF AFTER REACHING MIDPOINT AND OVERRAN DEPARTURE END. NOSE GEAR BROKEN OFF.
1979-11-15,G,1,G10,0,IO,KX,54,0,0,0,3000,COMMERCIAL PILOT,1,AMTRRN,KR1,,DURING HIGH SPEED TAXI RUN PLANE BECAME AIRBORNE. STALLED AND CRASHED. NO CAUSE LISTED ON FIRST ATTEMPT AT FLIGHT.
1979-11-15,B,2,10,0,UT,JJ,48,0,0,0,200,PRIVATE PILOT,1,PIPER ,PA28180,,DURING TAXI AFTER LANDING, PILOT WAS FOLLOWING ATC INSTRUCTIONS TO CLEAR RUNWAY AND NOSE WHEEL SANK INTO GRASS.
1979-02-14,N,1,G10,0,65,IB,35,40,40,55,2000,PRIVATE PILOT,1,ENSTRM,F28A,760,FOUND EVIDENCE OF LUBRICANT NOT RECOMMENDED FOR SPRAG CLUTCH LUBRICATION.PILOT MISMANAGED FORCED LANDING..
1979-07-11,B,1,G10,0,FA,JA,38,74,21,21,700,COMM PILOT FLIGHT IN,1,CESSNA,180,3691,STRUCK TELEPHONE POLE DURING FINAL APPROACH TO SOD STRIP. POSSIBLE FACTOR DOWNDRAFT OR WINDSHEAR.
1978-09-29,X,1,G10,0,LO,BX,59,50,0,0,53,STUDENT,1,BEECH ,B19,,STUDENT MADE HARD LANDING WHILE PRACTICING NOSEWHEEL COLLAPSED.
1978-12-29,N,1,10,0,32,CA,36,55,0,0,7000,COMMERCIAL PILOT,1,CESSNA,210L,,GEAR UP LANDING ELECTED WHEN LEFT MAIN FAILED TO EXTEND. THE UP-LOCK ACTUATING ROD ATTACH PIN WAS DISLODGED.
1979-11-11,B,2,G10,1,UN,JA,39,25,15,15,150,PRIVATE PILOT,1,CESSNA,172M,2751,EVIDENCE INDICATES PILOT WAS ENGAGED IN BUZZING PLACE OF EMPLOYMENT. HIT WIRES. ALCOHOL INVOLVED.
1979-03-28,B,4,G10,0,IA,FX,39,114,5,5,133,PRIVATE PILOT,1,CESSNA,206CESSNA,1380,PILOT MISJUGED POSITION OF RUNWAY AND LANDED IN ADJACENT PLOWED FIELD. AIRCRAFT NOSED OVER. DUST A FACTOR.
1979-11-13,X,1,5,0,32,NB,54,19,0,0,15000,A/LINE TRANSPORT PLT,2,GULSTM,690B,,AIRCRAFT LOST RIGHT MAIN WHEEL DURING TOUCH AND GOS, DID NOT DISCOVER TILL AIRCRAFT PULLED RIGHT ON LANDING.
1979-11-13,B,1,1,0,WX,SE,21,150,0,0,150,PRIVATE PILOT,1,CESSNA,150,,VFR PILOT, CAUGHT ON TOP OF OVERCAST, MADE IFR APPROACH AND LANDING. WEATHER CONDITION REQUIRED INSTRUMENT RATING.
1979-10-04,N,1,10,2,HG,NA,43,31,31,31,2997,COMMERCIAL PILOT,1,HUGHES,369HS,1333,WITNESS OBSERVED LOW FLYING HELICOPTER THEN PARTS FLEW OFF SAME, THEN CRASHED. NO MECHANICAL DEFECTS.
1979-11-14,X,1,,0,GI,CC,27,40,0,0,2668,COMM PILOT FLIGHT IN,2,BEECH ,95C55,,DURING LANDING ROLL, RIGHT MAIN GEAR COLLAPSED. INVESTIGATION FAILED TO REVEAL LANDING GEAR DEFECTS.
1979-11-14,N,1,,0,32,CC,57,300,0,0,5400,COMMERCIAL PILOT,2,RKWELL,500S,,DURING LANDING ROLL, RIGHT MAIN GEAR COLLAPSED. FOUND LANDING GEAR CYLINDER ASSEMBLY PN710019502 LEAK AT "O" RING.
1978-06-04,B,4,G10,0,PP,AA,36,45,0,0,7000,AIRLINE TRANSPORT,1,AMTRMN,MOONEYMITE,,PILOT LOST DIRECTIONAL CONTROL DURING TAKEOFF IN A STRONG CROSS WIND.
1978-04-02,B,1,,0,UN,OC,,1100,0,0,1500,PRIVATE PILOT,1,PIPER ,PA28180,,EMERGENCY LANDING AFTER EXPERIENCING WHAT APPEARED TO BE ENGINE OVERSPEED. FOUND TACHOMETER HAD MALFUNCTIONS.
1979-11-14,B,1,,0,PI,CC,45,15,0,0,200,PRIVATE PILOT,1,BEECH ,A36TC,,DURING TOUCH AND GOES, PASSENGERS KNEE HIT LANDING GEAR SELECTOR SWITCH, GEAR COLLAPSED, BELLIED IN.
1978-12-28,B,2,8,0,FX,OC,39,63,0,0,379,PRIVATE PILOT,1,PIPER ,PA28181,,PILOT STRETCHING FUEL. RAN OUT DURING RADAR VECTOR TO AN AIRPORT.
1978-12-11,B,1,,0,HG,SE,21,5,0,0,130,PRIVATE PILOT,1,GULSTM,AA1,,PILOT DECLARED AN EMERGENCY DUE TO ROUGH ENGINE. NO ENGINE PROBLEMS FOUND. SUSPECT ROUGHNESS DUE TO CARB HEAT
1979-11-13,B,1,,0,PC,SE,28,1450,0,0,5885,COMMERCIAL PILOT,1,CESSNA,2105,,PILOT BECAME ACUTELY ILL,PROBABLY FOOD POISONING. MADE PRECAUTIONARY LANDING ON BEACH, BREAKING THE NOSE STRUT.
1978-12-23,N,1,,0,32,CA,,524,0,0,1080,PRIVATE PILOT,1,CESSNA,210,,PILOT DEPARTED FROM SLUSH COVERED RUNWAY, GEAR FROZE IN THE UP POSITION. COULD NOT BE EXTENDED FOR LANDING.
1979-11-13,Q,2,,0,GN,CA,46,125,0,0,10000,A/LINE TRANSPORT PLT,2,PIPER ,PA44180,,CREW FAILED TO LOWER GEAR FOR LANDING.
1979-11-28,B,1,LS1,1,LC,IB,32,166,5,5,166,PRIVATE PILOT,1,MOONEY,M20C,584,VFR PILOT PROCEEDED INTO AREA OF UNFORECAST FOG. LOST CONTROL OF AIRCRAFT ATTEMPTING TO KEEP GROUND CONTACT.
1979-11-13,B,1,G10,0,GN,CA,51,3,0,0,1720,PRIVATE PILOT,1,PIPER ,PA28RT201,,CREW THOUGHT GEAR DOWN LIGHTS WERE ON BUT AIRPLANE LANDED GEAR UP. TESTS SHOWED LANDING GEAR WORKING NORMALLY.
1979-03-07,B,1,G10,0,HO,JJ,44,1000,0,0,5000,COMMERCIAL PILOT,1,NAMER ,F51,,SETTING SUN BLOCKED VISION OF PILOT, STRUCK 7241A WHO WAS ALSO IN RUNUP AREA
1979-11-13,N,1,,0,72,OB,34,115,0,0,1700,COMMERCIAL PILOT,2,BEECH ,95A55,,EN ROUTE, RIGHT ENGINE VIBRATED THEN QUIT. LANDED SAFELY. CENTER CYLINDER RIGHT SIDE HAD PENETRATED THE CASE.
1979-03-14,N,1,G10,0,DC,JJ,35,25,21,150,396,PRIVATE PILOT,1,BEECH ,N35,2115,AIRCRAFT DRIFTED TO EDGE OF RUNWAY AFTER LIFT OFF. STRUCK SNOWBANK.
1978-04-01,X,1,10,0,FX,OC,38,3000,0,0,5000,COMM PILOT FLIGHT IN,1,CESSNA,150,,FORCED LANDING AFTER RUNNING OUT OF FUEL. NO DAMAGE.
1979-07-07,B,1,G10,1,AS,KX,54,235,0,2,1645,PRIVATE PILOT,1,HUGHES,369HS,1170,PILOT MADE A STEEP CLIMB OVER TREES ON TAKEOFF. SETTLED WITH POWER, STRUCK THE GROUND.
1978-11-14,B,1,,0,GC,AA,35,250,0,0,5500,AIRLINE TRANSPORT,1,BOEING,PT17,,RAN OFF SIDE OF RUNWAY AFTER LANDING. PROP DAMAGED.
1978-07-10,B,1,G10,0,LO,BX,62,750,0,0,2000,COMMERCIAL PILOT,1,SPARTN,7W,,PILOT ABORTED LANDING AFTER A HARD BOUNCE, GEAR WOULD NOT RETRACT. GEAR SEPARATED IN FLIGHT.
